-1.5740,3.0273,-7.7997,-1.5539,2.9950,-7.8142,-1.4979,2.9641,-7.8449,-1.5526,3.0365,-7.8287,-1.5093,3.0349,-7.8017,-1.4908,2.9960,-7.7413,-1.4928,3.0704,-7.7492,-1.4351,2.9960,-7.7189,-1.3495,3.1673,-7.7497,-1.3133,3.2625,-7.6947,-1.2750,2.1066,-7.8544,-1.0731,3.3884,-5.7954,-1.1805,3.1723,-4.8146,-1.2119,3.2102,-4.7239,-1.2696,3.1380,-4.7752,-1.2073,3.1860,-4.6143,-1.2826,3.1285,-4.6816,-1.2919,3.2032,-4.6662,-1.3356,3.2250,-4.6721,-1.3096,3.1442,-4.6357,-1.2994,3.2835,-4.6970,-1.2692,3.2637,-4.7143,-1.2988,3.2625,-4.6331,-1.3398,3.2748,-4.6679,-1.1697,3.3021,-3.8718,-0.8260,3.6609,-3.1690,-0.1643,3.5802,-2.4860,0.1973,3.6039,-1.1330,0.2303,4.0324,0.0929,0.9468,4.6267,2.1183,1.5891,4.6830,3.6333,1.8453,5.0452,5.5108,-3.2919,4.1842,-8.5998,-2.1080,3.7510,-8.4232,-2.3056,4.4096,-7.9739,-1.5318,3.3098,-8.7933,-2.2113,3.5141,-8.4396,-2.1845,3.7747,-8.2159,-2.3816,3.8027,-8.1666,-2.1746,3.9214,-8.2598
-2.5822,2.6738,-3.4353,-2.6171,2.6632,-3.4056,-2.5377,2.6636,-3.3444,-2.6559,2.6623,-3.3913,-2.5825,2.6495,-3.3778,-2.6053,2.6650,-3.3774,-2.5908,2.6564,-3.3265,-2.6400,2.5172,-3.1438,-2.6898,2.7640,-3.2686,-2.8640,1.7937,-3.1842,-2.2047,1.2814,-1.4071,-2.4413,0.5525,0.3785,-2.4873,0.1300,0.4542,-2.5473,0.1966,0.3876,-2.5004,0.3223,0.3640,-2.6016,0.2545,0.2367,-2.5544,0.2634,0.2410,-2.5835,0.2670,0.2099,-2.5426,0.2150,0.2282,-2.5401,0.2757,0.1932,-2.5382,0.3688,-0.1073,-2.5288,0.3869,-0.0235,-2.5236,0.3675,-0.1354,-2.4934,0.3836,-0.2165,-2.5793,0.0646,1.1741,-3.0443,-0.2093,3.2041,-3.1937,-0.7544,2.4740,-2.7995,-0.8244,3.6520,-2.9587,-0.7095,5.3500,-3.1811,-1.3241,7.4923,-2.9013,-2.3366,9.2201,-2.9153,-2.9091,10.9771,-3.3981,-0.6958,7.9668,-3.1286,5.8965,-5.0279,-2.8127,3.8824,-3.6875,-2.5746,3.6699,-3.4644,-2.8901,3.2312,-4.0088,-2.8848,3.2779,-4.0507,-3.1132,3.1998,-4.1681,-3.0394,2.8719,-4.3322
0.0346,1.2211,-6.4076,0.0964,1.3012,-6.4412,0.0425,1.2339,-6.4283,0.0030,1.2779,-6.3832,0.0522,1.2569,-6.3021,0.0113,1.2240,-6.2779,0.0451,1.1154,-6.7920,0.1531,1.7326,-6.5014,0.0649,1.4514,-6.3897,0.1235,0.5809,-6.1326,-0.4594,1.8422,-4.0910,-0.2604,1.3399,-3.6099,-0.2514,1.3408,-3.6990,-0.2904,1.3175,-3.8772,-0.2774,1.3668,-3.8126,-0.2985,1.2676,-3.9357,-0.2687,1.4521,-3.8602,-0.2862,1.2833,-3.9927,-0.2586,1.4105,-3.8060,-0.2914,1.2976,-3.9196,-0.2605,1.1983,-4.2365,-0.3001,1.2862,-4.1724,-0.2321,1.1721,-4.2352,-0.2925,1.2838,-4.2388,-0.2106,1.1738,-4.2572,-0.2194,1.1282,-4.2529,-0.3565,1.1943,-4.1951,-0.2980,1.5151,-3.1867,-0.1687,1.8219,-2.1442,-0.1410,2.2428,-0.1899,0.6071,2.6284,2.4861,0.1034,3.2743,6.0945,-0.0769,4.4776,10.3407,0.4260,4.7042,14.2130,0.1232,0.7792,-7.6523,0.6617,1.1071,-6.6909,0.2489,2.3140,-7.7311,0.6042,2.7401,-7.7885,0.2210,1.5493,-7.6063,0.0945,1.0595,-7.7982
-1.1078,5.6701,-4.1471,-1.1902,5.6891,-4.1684,-1.1739,5.6379,-4.1871,-1.1861,5.6287,-4.1210,-1.2018,5.6543,-4.1198,-1.2247,5.6179,-4.1945,-1.2940,5.5550,-3.7968,-1.3900,5.1062,-4.1061,-1.6027,4.1069,-4.3208,-0.7830,3.6425,-4.5570,-0.8546,2.3322,-4.3244,-0.9070,2.2902,-4.6818,-0.9676,2.3619,-4.7402,-1.0115,2.4003,-4.6988,-1.0521,2.4733,-4.7483,-1.1153,2.5130,-4.6346,-1.1717,2.5606,-4.6740,-1.1197,2.5084,-4.7116,-1.1217,2.6035,-4.8140,-1.0982,2.6436,-4.7451,-1.1300,2.7991,-5.0007,-1.1533,2.8187,-4.8929,-1.2226,2.8167,-4.8975,-1.2577,2.7253,-3.7823,-1.3571,2.5820,-2.8626,-1.6370,2.1292,-2.5787,-1.7706,1.4323,-0.6334,-1.8465,1.4650,1.8644,-1.0487,2.5951,-0.8362,-1.1415,1.9827,2.5705,-1.4384,0.9054,5.2799,-1.5219,0.8011,7.1199,-1.6888,2.7157,7.5991,-1.6040,8.6183,-5.9079,-0.9881,4.7078,-5.1692,-1.2464,6.9386,-4.8183,-1.6314,6.3468,-5.1689,-1.3108,6.2847,-5.3041,-1.7307,6.8903,-4.6585,-1.5130,6.3673,-5.1941
-0.6760,2.5656,-5.6423,-0.6942,2.5608,-5.6727,-0.6984,2.5057,-5.6917,-0.7333,2.5697,-5.6458,-0.6953,2.5318,-5.6823,-0.6482,2.5809,-5.6227,-0.7486,2.3619,-5.4527,-0.5575,2.6848,-5.7682,0.4228,3.1321,-5.9463,1.4926,2.5602,-5.9307,2.2181,2.4878,-6.4044,1.9667,2.8052,-6.4893,2.0433,2.6908,-6.2076,2.0598,2.6817,-6.1735,1.9649,2.6064,-6.3874,1.8512,2.6959,-6.2360,1.9022,2.6377,-6.4187,1.9077,2.6542,-6.4244,1.8686,2.6384,-6.4690,1.8347,2.6378,-6.4297,1.4992,2.5836,-6.6423,1.5425,2.5318,-6.5908,1.5183,2.5804,-6.6867,1.4680,2.5988,-6.7143,1.8834,2.4381,-5.1459,2.0876,2.2845,-4.2120,2.1805,2.3745,-3.6582,2.8414,1.5261,-1.4724,2.1817,1.3157,0.2874,1.5323,1.0119,3.0626,3.5416,0.2479,5.2027,4.4260,-0.4620,7.2158,3.9830,-0.8599,8.3089,-2.3017,4.0549,-7.1152,-1.2008,3.5209,-6.2569,-0.2856,1.8724,-6.1728,0.7201,0.7473,-6.1227,0.5981,-0.0273,-5.1449,0.0447,0.9628,-5.9567,0.3641,0.4661,-5.2402
-1.2708,2.6082,-5.5423,-1.2169,2.6065,-5.4209,-1.2188,2.6213,-5.3160,-1.1890,2.5867,-5.3838,-1.1846,2.6429,-5.4030,-1.1678,2.6138,-5.4438,-1.1387,2.5931,-5.3366,-1.4114,2.6595,-5.3765,-0.9149,2.8671,-5.4137,-1.1554,2.3717,-5.3569,-1.4748,1.2031,-4.0906,-1.5551,1.1954,-2.9362,-1.5299,0.9109,-2.8703,-1.5797,1.0064,-2.8556,-1.6850,1.0152,-2.8208,-1.6804,1.0840,-2.7865,-1.6407,1.0380,-2.9279,-1.6707,1.0871,-2.8119,-1.6766,1.1154,-2.9272,-1.6336,1.1125,-2.9026,-1.7211,1.2078,-3.0081,-1.6581,1.2683,-3.0000,-1.7039,1.2374,-3.0003,-1.6965,1.1983,-2.9830,-1.6253,1.0538,-2.3553,-1.8015,0.8664,-1.2907,-1.9383,0.6305,-0.3781,-2.2139,0.4722,0.2486,-2.6862,-0.5482,1.8841,-3.3014,-1.1333,3.9314,-4.0027,-0.9412,6.3790,-3.1336,-1.2613,6.8367,-0.9581,5.4120,-7.6710,-1.1249,4.1114,-6.7669,-1.3569,4.0450,-5.8399,-1.7876,3.3701,-5.9967,-1.5716,3.4986,-6.3601,-1.4754,3.3943,-6.6584,-1.3590,3.1885,-6.9053,-1.5663,3.7293,-6.0346
-4.1737,4.1119,-4.6068,-4.1455,4.1709,-4.6062,-4.1901,4.1741,-4.7228,-4.1544,4.1965,-4.6795,-4.1310,4.1537,-4.7579,-4.1294,4.0953,-4.7771,-4.1000,4.1710,-4.8839,-4.2950,4.3050,-4.4476,-4.0695,4.3944,-4.7883,-3.0272,4.8352,-4.9743,-2.8615,5.5948,-1.8058,-2.5214,6.1580,-0.1072,-2.9526,5.7424,0.3959,-3.1241,5.4827,0.3273,-3.0459,5.6035,0.4972,-3.1519,5.5834,0.2881,-3.1007,5.5698,0.3479,-3.1548,5.5711,0.4139,-3.1888,5.5383,0.3427,-3.1526,5.5604,0.2667,-3.2353,5.3683,-0.0356,-3.2532,5.3970,0.0307,-3.2507,5.3560,0.0119,-3.1055,5.3997,0.4569,-3.0660,5.2651,1.2893,-2.7312,4.8107,1.8107,-2.8547,4.9898,3.1443,-1.9014,4.6605,4.9560,-1.1855,4.5238,6.6590,-1.2328,4.5520,8.4796,-1.2158,3.9469,9.6859,-4.3101,4.0234,-5.3052,-5.8898,5.4020,-5.0983,-4.8404,4.3149,-5.3536,-4.5306,4.2683,-5.2399,-4.4436,4.6675,-5.9613,-4.3610,4.0611,-5.9002,-4.5124,4.1770,-6.1648,-4.1186,3.8560,-6.2717,-4.6528,4.2875,-6.2525
-0.3303,-0.4998,-7.5865,-0.2139,-0.4944,-7.6256,-0.2784,-0.4168,-7.5524,-0.2371,-0.4741,-7.5506,-0.3235,-0.4416,-7.6414,-0.2976,-0.4183,-7.5989,-0.2876,-0.4685,-7.6060,-0.2140,-0.7630,-8.1113,-0.2113,-0.4246,-7.6237,0.0444,-0.2483,-7.4981,0.7473,0.4333,-6.1363,1.1523,0.0605,-3.7331,1.0790,0.1017,-3.5719,1.0287,0.1582,-3.5886,1.0095,-0.0096,-3.6073,0.9896,0.0439,-3.6529,1.0585,0.0166,-3.7610,0.9279,0.0604,-3.7386,0.9250,0.0417,-3.7732,0.9995,0.0196,-3.7858,0.8313,-0.0300,-4.1231,0.7959,-0.0057,-4.0937,0.7916,-0.0043,-4.0497,0.8057,-0.0034,-3.9768,1.0328,-0.0269,-2.9847,1.0461,-0.2034,-2.3457,1.4956,0.1140,-1.7722,1.9954,0.3823,-0.3122,2.8121,0.4429,1.3389,3.2698,0.6447,3.2777,3.0959,0.3303,5.0715,-0.4849,-1.2776,-7.9476,-1.0507,-0.1715,-7.2050,-1.6349,-1.4764,-7.5923,-0.8411,0.6308,-8.1836,-1.4888,-0.4293,-8.1752,-0.7872,0.3516,-8.3706,-1.3341,-0.2930,-8.2940,-0.7660,-0.0144,-8.5658,-1.1095,-0.3695,-8.2860
-6.5506,1.4035,-1.9448,-6.5558,1.4753,-1.8730,-6.5373,1.4903,-1.9594,-6.5714,1.4920,-1.9255,-6.4998,1.4405,-1.8130,-6.4710,1.4589,-1.8803,-6.6038,1.7746,-1.9984,-6.4143,1.2792,-2.0180,-6.7972,0.5417,-1.8676,-6.9834,0.1659,-1.4388,-5.7018,-1.1647,0.6883,-5.2251,-1.5327,1.6878,-4.9807,-1.5013,1.4181,-5.1951,-1.3074,1.2135,-5.2995,-1.2996,1.4326,-5.2309,-1.1929,1.3057,-5.2809,-1.1815,1.2066,-5.2681,-1.2433,1.3551,-5.3706,-1.1804,1.2264,-5.3184,-1.2419,1.3322,-5.4788,-0.9152,0.8364,-5.4860,-0.9052,0.8655,-5.4753,-0.9872,1.6371,-5.2517,-0.8217,2.8834,-4.6682,-1.1387,4.2650,-4.3017,-1.2598,5.7079,-3.9942,-2.1778,8.1545,-3.3640,-2.6353,10.7769,-3.0401,-2.9841,13.0501,-3.2708,-1.4858,12.7276,-5.6059,1.4165,-2.4117,-8.7830,2.4858,-1.3022,-8.0705,2.6109,-1.6998,-7.9602,2.5174,-1.7532,-8.1449,2.5092,-1.3555,-8.1048,2.2976,-1.8338,-8.1807,2.2843,-1.7228,-7.9053,2.3582,-1.7948,-7.6642,2.2422,-2.1216,-7.7579,2.0803,-1.8355
-0.5434,2.5246,-5.3678,-0.5555,2.5639,-5.3586,-0.6178,2.5046,-5.2845,-0.6346,2.6030,-5.2175,-0.5625,2.4569,-5.2345,-0.5382,2.4508,-5.2940,-0.3853,2.4630,-5.9453,-0.7108,2.6290,-5.0797,-0.5994,2.3508,-4.9506,0.2722,2.0692,-5.0465,0.9403,1.9690,-2.6838,0.9086,1.2921,-2.1822,0.8981,1.1972,-2.2780,0.9387,1.2513,-2.2904,0.8461,1.3294,-2.4172,0.8871,1.2470,-2.4368,0.8191,1.3458,-2.2970,0.8104,1.2338,-2.3490,0.8416,1.3234,-2.4325,0.7914,1.2648,-2.4711,0.6500,1.3267,-2.5835,0.7284,1.3252,-2.6425,0.6978,1.3041,-2.6045,0.7680,1.2126,-2.2665,0.9361,1.1112,-1.4066,1.2037,0.3646,-0.3994,1.2914,0.0850,1.2053,1.9241,-0.1817,2.5664,2.5958,-1.3082,4.3848,3.3029,-2.2568,7.2371,3.6430,-3.2095,9.7153,-0.4587,7.7426,-7.4548,-0.6246,3.2598,-6.4320,-0.5458,2.7430,-6.6219,-0.3288,1.9111,-7.0296,-0.4099,2.2623,-6.7379,-0.1850,2.0836,-7.0936,-0.8772,2.4524,-6.5992,-0.6505,2.6332,-6.5046,-0.5304,2.3435,-6.3895
